"","sex","age","occupations"
"1470",1,56,2
"1471",1,54,9
"1472",1,43,5
"1473",1,87,3
"1474",1,5,-1
"1475",0,99,11
"1476",1,14,-1
"1477",0,63,17
"1478",0,31,20
"1479",0,98,12
"1480",0,11,-1
"1481",0,73,3
"1482",0,54,13
"1483",0,72,0
"1484",1,21,2
"1485",1,93,19
"1486",1,69,4
"1487",0,40,16
"1488",1,15,-1
"1489",0,22,11
"1490",1,4,-1
"1491",0,82,5
"1492",1,26,14
"1493",0,33,0
"1494",1,87,3
"1495",0,27,13
"1496",0,13,-1
"1497",0,51,16
"1498",1,44,0
"1499",1,97,16
"1500",0,48,8
"1501",1,25,5
"1502",1,80,10
"1503",0,37,10
"1504",0,48,1
"1505",1,70,16
"1506",0,98,2
"1507",1,30,17
"1508",1,50,19
"1509",1,91,3
"1510",0,59,0
"1511",0,90,9
"1512",0,94,19
"1513",1,64,7
"1514",0,47,6
"1515",1,95,1
"1516",1,1,-1
"1517",0,72,15
"1518",1,44,2
"1519",0,89,15
"1520",0,46,8
"1521",1,79,20
"1522",0,89,18
"1523",1,32,15
"1524",0,39,16
"1525",0,55,6
"1526",0,68,7
"1527",0,56,13
"1528",1,83,0
"1529",1,89,16
"1530",0,83,5
"1531",1,35,13
"1532",0,49,15
"1533",1,94,13
"1534",1,18,-1
"1535",0,43,16
"1536",0,23,9
"1537",1,84,21
"1538",1,10,-1
"1539",1,86,10
"1540",0,43,16
"1541",0,50,2
"1542",0,67,6
"1543",1,39,5
"1544",0,33,19
"1545",0,15,-1
"1546",0,38,1
"1547",1,48,8
"1548",1,87,1
"1549",1,55,20
"1550",0,4,-1
"1551",1,51,3
"1552",0,85,16
"1553",0,73,20
"1554",0,75,8
"1555",1,100,20
"1556",0,80,4
"1557",0,64,18
"1558",1,73,1
"1559",0,79,18
"1560",0,46,5
"1561",0,34,10
"1562",1,55,20
"1563",0,13,-1
"1564",0,77,1
"1565",1,63,11
"1566",1,52,0
"1567",1,64,3
"1568",0,20,3
"1569",0,14,-1
"1570",1,10,-1
"1571",1,35,8
"1572",1,33,18
"1573",1,9,-1
"1574",1,21,20
"1575",1,87,7
"1576",1,45,20
"1577",0,19,7
"1578",0,11,-1
"1579",1,24,15
"1580",1,45,13
"1581",1,11,-1
"1582",1,45,3
"1583",0,11,-1
"1584",1,93,9
"1585",0,42,1
"1586",0,42,11
"1587",0,18,-1
"1588",0,63,15
"1589",1,81,5
"1590",0,50,13
"1591",1,97,1
"1592",0,25,11
"1593",0,52,6
"1594",1,64,12
"1595",1,35,20
"1596",1,14,-1
"1597",0,55,3
"1598",0,79,18
"1599",1,8,-1
"1600",0,57,21
"1601",0,79,11
"1602",0,30,7
"1603",1,72,5
"1604",0,100,21
"1605",1,7,-1
"1606",0,20,3
"1607",1,37,15
"1608",0,59,2
"1609",0,25,4
"1610",1,72,14
"1611",0,58,21
"1612",1,39,13
"1613",0,38,11
"1614",0,40,14
"1615",1,68,7
"1616",1,44,12
"1617",1,97,12
"1618",1,99,7
"1619",0,54,20
"1620",0,78,17
"1621",1,9,-1
"1622",1,48,10
"1623",1,2,-1
"1624",0,31,20
"1625",1,6,-1
"1626",0,71,18
"1627",1,59,6
"1628",1,7,-1
"1629",0,88,12
"1630",0,66,6
"1631",0,22,19
"1632",0,25,3
"1633",1,48,16
"1634",0,77,11
"1635",1,65,11
"1636",1,47,18
"1637",0,85,15
"1638",0,16,-1
"1639",1,89,11
"1640",1,39,18
"1641",1,72,12
"1642",1,53,13
"1643",1,29,11
"1644",1,10,-1
"1645",0,13,-1
"1646",1,90,2
"1647",1,40,5
"1648",1,88,21
"1649",1,83,14
"1650",0,48,16
"1651",0,96,12
"1652",1,80,1
"1653",1,20,7
"1654",0,62,21
"1655",1,49,11
"1656",1,8,-1
"1657",0,27,6
"1658",1,36,4
"1659",1,98,5
"1660",0,1,-1
"1661",0,95,6
"1662",1,9,-1
"1663",1,3,-1
"1664",1,42,0
"1665",1,42,20
"1666",0,65,5
"1667",0,27,13
"1668",0,13,-1
"1669",1,47,6
"1670",0,43,20
"1671",1,78,6
"1672",0,89,7
"1673",0,59,9
"1674",1,81,7
"1675",0,1,-1
"1676",1,73,12
"1677",1,5,-1
"1678",1,74,11
"1679",1,85,4
"1680",0,23,13
"1681",0,77,14
"1682",1,49,7
"1683",1,11,-1
"1684",0,53,17
"1685",1,5,-1
"1686",1,7,-1
"1687",1,83,18
"1688",0,45,3
"1689",0,7,-1
"1690",0,64,13
"1691",0,34,2
"1692",1,54,20
"1693",0,29,21
"1694",1,6,-1
"1695",0,13,-1
"1696",0,39,12
"1697",1,100,1
"1698",0,90,11
"1699",0,66,6
"1700",0,79,21
"1701",0,79,19
"1702",1,22,12
"1703",1,24,9
"1704",1,83,17
"1705",1,20,21
"1706",0,36,10
"1707",1,43,8
"1708",0,29,11
"1709",1,33,18
"1710",0,50,16
"1711",0,1,-1
"1712",0,79,7
"1713",0,50,11
"1714",0,80,8
"1715",1,34,12
"1716",0,18,-1
"1717",0,50,4
"1718",1,66,4
"1719",1,29,11
"1720",1,72,3
"1721",0,27,17
"1722",1,81,13
"1723",1,38,16
"1724",1,36,21
"1725",0,64,7
"1726",1,62,6
"1727",0,87,9
"1728",1,35,13
"1729",1,29,9
"1730",0,9,-1
"1731",0,15,-1
"1732",0,82,19
"1733",0,72,1
"1734",1,38,18
"1735",1,17,-1
"1736",0,10,-1
"1737",1,48,11
"1738",1,80,17
"1739",1,98,19
"1740",1,69,16
"1741",1,99,10
"1742",1,70,11
"1743",1,7,-1
"1744",0,55,0
"1745",0,56,3
"1746",0,50,11
"1747",1,34,17
"1748",0,91,6
"1749",0,21,6
"1750",1,15,-1
"1751",0,59,15
"1752",0,93,0
"1753",1,50,0
"1754",0,76,13
"1755",0,15,-1
"1756",0,98,13
"1757",0,52,6
"1758",0,36,20
"1759",1,49,3
"1760",0,91,3
"1761",1,7,-1
"1762",0,99,7
"1763",1,34,10
"1764",1,62,11
"1765",0,20,12
"1766",1,44,8
"1767",1,7,-1
"1768",1,75,6
"1769",1,55,18
"1770",1,98,15
"1771",1,41,2
"1772",0,64,9
"1773",0,92,10
"1774",0,82,5
"1775",1,31,14
"1776",1,39,2
"1777",0,52,9
"1778",0,96,17
"1779",0,80,9
"1780",1,12,-1
"1781",1,78,2
"1782",0,30,18
"1783",0,95,13
"1784",0,47,20
"1785",0,70,5
"1786",1,28,7
"1787",0,52,14
"1788",1,42,17
"1789",0,59,17
"1790",0,1,-1
"1791",0,97,19
"1792",0,22,9
"1793",1,44,20
"1794",1,99,5
"1795",0,27,20
"1796",1,90,6
"1797",1,84,15
"1798",0,44,15
"1799",0,6,-1
"1800",1,67,12
"1801",1,90,14
"1802",0,20,17
"1803",1,10,-1
"1804",0,71,9
"1805",1,81,21
"1806",0,47,15
"1807",0,7,-1
"1808",0,79,9
"1809",1,63,12
"1810",0,85,21
"1811",1,92,3
"1812",0,28,17
"1813",0,76,13
"1814",0,100,11
"1815",0,75,3
"1816",0,2,-1
"1817",0,68,13
"1818",0,73,21
"1819",0,88,18
"1820",0,40,4
"1821",0,21,12
"1822",0,80,11
"1823",1,5,-1
"1824",0,66,20
"1825",1,7,-1
"1826",0,50,21
"1827",0,30,1
"1828",0,91,8
"1829",0,44,20
"1830",0,46,2
"1831",0,22,8
"1832",1,16,-1
"1833",1,92,16
"1834",1,23,7
"1835",1,98,16
"1836",1,21,10
"1837",0,97,6
"1838",1,71,19
"1839",0,21,6
"1840",0,78,10
"1841",0,100,11
"1842",0,12,-1
"1843",1,56,19
"1844",1,84,2
"1845",0,2,-1
"1846",0,85,10
"1847",0,82,3
"1848",0,18,-1
"1849",0,53,17
"1850",1,80,18
"1851",0,21,11
"1852",0,68,1
"1853",1,14,-1
"1854",1,72,8
"1855",0,100,20
"1856",1,66,13
"1857",1,16,-1
"1858",1,16,-1
"1859",0,50,3
"1860",0,8,-1
"1861",1,43,11
"1862",1,66,16
"1863",0,16,-1
"1864",1,20,13
"1865",1,37,0
"1866",1,63,4
"1867",0,19,19
"1868",0,14,-1
"1869",1,72,7
"1870",0,70,14
"1871",1,26,1
"1872",1,51,17
"1873",0,53,10
"1874",1,12,-1
"1875",1,1,-1
"1876",0,21,3
"1877",1,39,2
"1878",1,7,-1
"1879",0,85,11
"1880",1,35,8
"1881",0,61,6
"1882",0,63,1
"1883",0,92,17
"1884",1,65,21
"1885",0,19,10
"1886",0,84,17
"1887",0,42,17
"1888",1,48,15
"1889",0,91,10
"1890",0,73,15
"1891",0,54,10
"1892",0,51,12
"1893",0,13,-1
"1894",1,33,11
"1895",0,42,10
"1896",0,75,8
"1897",0,4,-1
"1898",1,81,7
"1899",0,81,4
"1900",1,91,1
"1901",0,61,18
"1902",1,30,4
"1903",1,97,7
"1904",1,75,20
"1905",0,38,19
"1906",0,79,2
"1907",1,70,8
"1908",0,3,-1
"1909",1,64,4
"1910",1,99,2
"1911",1,52,20
"1912",0,86,11
"1913",0,44,7
"1914",1,55,8
"1915",1,56,12
"1916",1,47,10
"1917",1,72,16
"1918",0,91,11
"1919",1,10,-1
"1920",0,17,-1
"1921",1,52,10
"1922",0,18,-1
"1923",1,8,-1
"1924",1,85,21
"1925",0,3,-1
"1926",0,4,-1
"1927",0,81,7
"1928",1,29,12
"1929",1,69,14
"1930",0,96,5
"1931",0,71,10
"1932",0,36,2
"1933",1,89,4
"1934",0,62,3
"1935",0,3,-1
"1936",1,20,19
"1937",0,93,11
"1938",0,9,-1
"1939",0,44,6
"1940",1,65,21
"1941",1,43,17
"1942",1,73,7
"1943",0,44,11
"1944",1,89,15
"1945",0,33,16
"1946",0,35,7
"1947",0,24,14
"1948",1,49,7
"1949",1,7,-1
"1950",1,16,-1
"1951",1,74,5
"1952",0,23,13
"1953",1,67,12
"1954",0,16,-1
"1955",0,25,10
"1956",0,82,21
"1957",0,79,0
"1958",1,13,-1
"1959",0,9,-1
"1960",1,84,19
"1961",0,50,3
"1962",0,88,0
"1963",1,59,16
"1964",1,39,17
"1965",1,96,1
"1966",1,25,7
"1967",1,58,8
"1968",1,51,4
"1969",0,70,5
"1970",1,13,-1
"1971",1,43,4
"1972",1,100,14
"1973",1,93,18
"1974",1,45,14
"1975",0,45,3
"1976",0,35,6
"1977",0,20,18
"1978",0,21,6
"1979",0,45,15
"1980",1,38,1
"1981",0,78,19
"1982",0,51,2
"1983",0,38,2
"1984",0,42,12
"1985",1,44,11
"1986",1,46,21
"1987",1,9,-1
"1988",1,62,17
"1989",0,77,5
"1990",0,18,-1
"1991",1,69,4
"1992",0,9,-1
"1993",0,67,17
"1994",0,60,17
"1995",0,73,7
"1996",0,39,5
"1997",1,13,-1
"1998",1,6,-1
"1999",0,34,4
"2000",1,80,4
"2001",0,91,15
"2002",1,76,10
"2003",1,89,10
"2004",1,90,20
"2005",1,72,15
"2006",1,61,20
"2007",1,92,8
"2008",0,41,21
"2009",1,89,0
"2010",1,12,-1
"2011",1,85,18
"2012",1,11,-1
"2013",1,81,19
"2014",1,88,6
"2015",0,1,-1
"2016",1,48,6
"2017",0,81,14
"2018",1,71,21
"2019",0,97,17
"2020",1,81,16
"2021",1,62,19
"2022",1,63,6
"2023",1,87,15
"2024",0,32,9
"2025",1,72,21
"2026",1,38,2
"2027",1,70,5
"2028",0,36,13
"2029",0,100,9
"2030",1,11,-1
"2031",1,43,7
"2032",0,15,-1
"2033",1,94,8
"2034",0,74,14
"2035",0,28,18
"2036",0,49,14
"2037",1,84,3
"2038",1,75,20
"2039",1,83,6
"2040",0,80,21
"2041",0,74,0
"2042",0,56,6
"2043",1,34,16
"2044",1,38,13
"2045",1,19,1
"2046",0,12,-1
"2047",0,17,-1
"2048",0,75,13
"2049",0,2,-1
"2050",1,71,10
"2051",1,28,18
"2052",0,60,14
"2053",1,9,-1
"2054",1,5,-1
"2055",0,52,2
"2056",0,29,7
"2057",1,58,21
"2058",0,14,-1
"2059",1,44,8
"2060",1,1,-1
"2061",0,70,5
"2062",1,53,6
"2063",0,32,9
"2064",1,74,5
"2065",0,65,10
"2066",0,47,1
"2067",1,23,14
"2068",1,20,19
"2069",0,97,8
"2070",0,57,6
"2071",0,40,1
"2072",1,4,-1
"2073",1,1,-1
"2074",1,52,12
"2075",1,91,9
"2076",1,73,3
"2077",1,9,-1
"2078",0,6,-1
"2079",1,54,0
"2080",1,91,7
"2081",1,93,19
"2082",1,1,-1
"2083",1,79,14
"2084",0,17,-1
"2085",1,19,18
"2086",0,31,4
"2087",1,86,14
"2088",0,57,5
"2089",1,12,-1
"2090",1,45,15
"2091",0,72,5
"2092",1,17,-1
"2093",1,23,15
"2094",1,58,10
"2095",1,23,20
"2096",1,42,3
"2097",0,2,-1
"2098",0,39,17
"2099",0,26,15
"2100",0,49,19
"2101",1,65,9
"2102",0,25,10
"2103",1,40,9
"2104",1,33,4
"2105",0,77,5
"2106",1,32,11
"2107",1,48,17
"2108",0,7,-1
"2109",0,24,9
"2110",0,44,20
"2111",0,81,1
"2112",1,87,1
"2113",1,31,13
"2114",1,77,0
"2115",1,2,-1
"2116",0,39,0
"2117",0,45,9
"2118",0,35,9
"2119",1,17,-1
"2120",1,3,-1
"2121",0,61,19
"2122",0,59,2
"2123",0,25,19
"2124",1,6,-1
"2125",1,74,21
"2126",0,34,6
"2127",0,48,4
"2128",1,72,11
"2129",1,25,3
"2130",1,3,-1
"2131",1,85,12
"2132",0,35,20
"2133",1,66,18
"2134",1,46,1
"2135",0,18,-1
"2136",1,52,17
"2137",1,86,4
"2138",1,2,-1
"2139",0,73,9
"2140",1,100,19
"2141",0,6,-1
"2142",1,100,2
"2143",0,82,12
"2144",1,49,15
"2145",1,28,5
"2146",0,58,0
"2147",0,60,2
"2148",0,64,6
"2149",1,46,5
"2150",1,42,18
"2151",0,50,16
"2152",1,66,11
"2153",1,42,1
"2154",0,34,16
"2155",0,27,2
"2156",0,94,13
"2157",0,47,19
"2158",1,49,10
"2159",0,84,6
"2160",1,97,4
"2161",1,7,-1
"2162",1,39,5
"2163",0,1,-1
"2164",1,17,-1
"2165",1,32,14
"2166",1,89,15
"2167",0,96,10
"2168",0,70,17
"2169",0,59,7
"2170",0,32,6
"2171",0,46,7
"2172",1,21,0
"2173",1,81,20
"2174",1,93,18
"2175",0,85,16
"2176",0,43,13
"2177",0,42,10
"2178",1,59,20
"2179",1,50,1
"2180",1,83,10
"2181",0,73,13
"2182",0,25,12
"2183",1,2,-1
"2184",0,56,6
"2185",0,21,12
"2186",0,59,8
"2187",0,42,5
"2188",1,64,4
"2189",0,91,6
"2190",0,26,19
"2191",0,85,0
"2192",1,68,10
"2193",1,100,12
"2194",0,16,-1
"2195",0,29,5
"2196",0,100,1
"2197",1,71,17
"2198",1,29,0
"2199",0,4,-1
"2200",0,83,14
"2201",1,74,19
"2202",0,24,8
"2203",1,81,20
"2204",1,26,11
"2205",1,100,17
"2206",0,21,15
"2207",1,50,12
"2208",0,98,12
"2209",1,13,-1
"2210",1,49,8
"2211",1,13,-1
"2212",1,43,12
"2213",1,55,16
"2214",0,61,21
"2215",1,62,11
"2216",1,14,-1
"2217",0,71,14
"2218",0,41,8
"2219",1,40,15
"2220",0,10,-1
"2221",1,85,3
"2222",0,90,3
"2223",0,56,12
"2224",1,72,21
"2225",0,77,2
"2226",0,95,1
"2227",0,9,-1
"2228",1,74,7
"2229",1,49,8
"2230",0,26,1
"2231",1,94,16
"2232",0,63,13
"2233",1,66,20
"2234",0,99,10
"2235",1,34,2
"2236",1,71,13
"2237",1,80,20
"2238",1,91,19
"2239",1,100,10
"2240",0,14,-1
"2241",0,31,21
"2242",1,36,7
"2243",1,1,-1
"2244",0,26,7
"2245",0,37,14
"2246",0,23,1
"2247",1,31,21
"2248",1,79,13
"2249",1,80,13
"2250",1,66,12
"2251",1,58,6
"2252",0,52,9
"2253",1,11,-1
"2254",1,20,4
"2255",1,55,2
"2256",1,95,9
"2257",0,74,2
"2258",1,45,12
"2259",0,79,5
"2260",0,44,19
"2261",0,97,4
"2262",0,75,17
"2263",0,37,2
"2264",0,33,12
"2265",0,44,13
"2266",0,46,4
"2267",0,86,0
"2268",0,59,3
"2269",0,27,8
"2270",0,45,20
"2271",1,79,11
"2272",0,7,-1
"2273",1,35,7
"2274",1,14,-1
"2275",1,47,11
"2276",0,100,10
"2277",1,19,18
"2278",1,36,0
"2279",1,62,18
"2280",0,88,3
"2281",1,78,21
"2282",1,14,-1
"2283",1,88,2
"2284",1,18,-1
"2285",0,20,12
"2286",0,35,5
"2287",0,24,20
"2288",0,93,14
"2289",1,75,13
"2290",0,52,11
"2291",0,1,-1
"2292",0,82,20
"2293",1,76,4
"2294",0,27,19
"2295",1,12,-1
"2296",1,59,7
"2297",0,47,14
"2298",0,46,3
"2299",0,88,3
"2300",1,31,8
"2301",0,10,-1
"2302",0,20,18
"2303",1,87,13
"2304",1,99,14
"2305",1,33,2
"2306",1,20,0
"2307",0,46,5
"2308",0,76,7
"2309",0,19,5
"2310",1,21,21
"2311",0,66,18
"2312",0,73,9
"2313",0,79,10
"2314",0,89,6
"2315",0,1,-1
"2316",0,49,11
"2317",1,60,0
"2318",0,18,-1
"2319",1,1,-1
"2320",1,44,15
"2321",0,37,15
"2322",0,85,7
"2323",0,51,9
"2324",1,100,19
"2325",1,65,7
"2326",0,56,2
"2327",1,26,6
"2328",1,32,4
"2329",0,19,19
"2330",0,54,4
"2331",0,65,11
"2332",0,80,6
"2333",1,6,-1
"2334",0,9,-1
"2335",0,64,12
"2336",1,84,16
"2337",1,40,11
"2338",1,98,12
"2339",1,36,1
"2340",1,4,-1
"2341",1,1,-1
"2342",1,28,9
"2343",1,37,15
"2344",0,28,3
"2345",1,49,21
"2346",0,44,15
"2347",0,98,11
"2348",1,25,18
"2349",1,61,16
"2350",0,41,10
"2351",0,20,10
"2352",0,97,11
"2353",1,3,-1
"2354",0,70,12
"2355",1,39,21
"2356",0,93,13
"2357",1,46,8
"2358",1,28,5
"2359",1,49,14
"2360",0,61,8
"2361",0,99,2
"2362",1,76,0
"2363",1,62,11
"2364",0,71,11
"2365",1,55,13
"2366",1,22,11
"2367",0,28,20
"2368",0,30,2
"2369",1,2,-1
"2370",1,30,1
"2371",1,45,13
"2372",0,55,3
"2373",0,70,0
"2374",1,5,-1
"2375",1,91,3
"2376",1,83,10
"2377",0,17,-1
"2378",0,80,0
"2379",0,14,-1
"2380",1,40,20
"2381",1,51,15
"2382",0,94,16
"2383",0,90,8
"2384",1,66,11
"2385",0,13,-1
"2386",1,87,17
"2387",1,88,2
"2388",0,85,19
"2389",1,42,16
"2390",1,54,17
"2391",0,85,8
"2392",0,13,-1
"2393",1,33,13
"2394",1,15,-1
"2395",1,30,8
"2396",1,48,9
"2397",0,81,1
"2398",0,30,20
"2399",1,50,7
"2400",0,70,10
"2401",0,8,-1
"2402",0,48,7
"2403",1,41,16
"2404",1,89,16
"2405",0,83,21
"2406",0,56,17
"2407",0,69,10
"2408",0,16,-1
"2409",0,69,20
"2410",1,85,12
"2411",1,63,2
"2412",1,3,-1
"2413",0,2,-1
"2414",1,33,7
"2415",1,62,2
"2416",0,30,0
"2417",0,71,3
"2418",0,44,21
"2419",0,45,1
"2420",1,3,-1
"2421",1,83,6
"2422",0,81,3
"2423",0,46,21
"2424",0,18,-1
"2425",1,96,1
"2426",1,23,11
"2427",1,36,21
"2428",0,33,1
"2429",1,72,13
"2430",1,68,20
"2431",1,85,13
"2432",0,34,4
"2433",1,11,-1
"2434",1,84,6
"2435",0,92,9
"2436",0,7,-1
"2437",1,65,16
"2438",0,49,5
"2439",1,46,4
"2440",1,5,-1
"2441",1,22,12
"2442",0,33,3
"2443",0,92,11
"2444",1,28,14
"2445",0,66,8
"2446",0,53,1
"2447",1,35,8
"2448",1,49,13
"2449",0,53,13
"2450",1,39,18
"2451",1,3,-1
"2452",1,57,10
"2453",0,37,20
"2454",1,26,0
"2455",1,40,4
"2456",1,61,10
"2457",0,87,18
"2458",0,13,-1
"2459",1,78,15
"2460",1,43,1
"2461",1,94,19
"2462",0,67,2
"2463",0,46,0
"2464",0,72,12
"2465",0,84,2
"2466",0,70,6
"2467",1,16,-1
"2468",0,50,13
"2469",1,54,3
"2470",1,22,1
"2471",1,90,8
"2472",0,96,14
"2473",1,84,11
"2474",0,91,2
"2475",0,52,20
"2476",1,8,-1
"2477",0,41,17
"2478",0,93,15
"2479",1,25,10
"2480",0,39,18
"2481",1,53,15
"2482",0,27,4
"2483",1,57,3
"2484",0,57,16
"2485",0,9,-1
"2486",1,36,21
"2487",1,7,-1
"2488",0,71,4
"2489",0,44,2
"2490",0,96,14
"2491",0,63,10
"2492",1,34,5
"2493",0,55,5
"2494",1,15,-1
"2495",0,11,-1
"2496",1,5,-1
"2497",0,47,19
"2498",0,7,-1
"2499",1,63,12
"2500",0,80,17
"2501",1,25,19
"2502",1,16,-1
"2503",1,18,-1
"2504",0,77,11
"2505",1,4,-1
"2506",0,30,3
"2507",0,4,-1
"2508",1,64,21
"2509",0,42,20
"2510",0,63,11
"2511",1,37,20
"2512",0,48,8
"2513",0,82,9
"2514",1,40,7
"2515",1,90,13
"2516",1,85,5
"2517",1,48,12
"2518",1,75,4
"2519",1,89,12
"2520",0,99,18
"2521",0,17,-1
"2522",1,29,16
"2523",0,44,19
"2524",1,60,0
"2525",0,6,-1
"2526",0,88,6
"2527",1,3,-1
"2528",0,88,13
"2529",0,69,6
"2530",1,42,6
"2531",0,37,12
"2532",1,43,14
"2533",0,29,13
"2534",1,90,10
"2535",0,72,19
"2536",1,76,0
"2537",1,90,13
"2538",0,93,13
"2539",1,83,8
"2540",1,95,10
"2541",1,22,5
"2542",1,67,7
"2543",1,16,-1
"2544",0,60,7
"2545",0,30,13
"2546",1,79,11
"2547",0,16,-1
"2548",1,53,12
"2549",0,12,-1
"2550",1,69,3
"2551",1,66,6
"2552",0,81,18
"2553",1,90,1
"2554",0,37,21
"2555",1,55,0
"2556",1,83,1
"2557",1,99,8
"2558",1,27,0
"2559",0,40,14
"2560",0,74,5
"2561",1,89,1
"2562",0,3,-1
"2563",1,22,5
"2564",0,40,8
"2565",0,81,21
"2566",0,53,10
"2567",0,26,15
"2568",0,34,7
"2569",1,24,12
"2570",1,42,12
"2571",0,25,21
"2572",0,84,2
"2573",0,90,17
"2574",1,64,18
"2575",1,80,8
"2576",1,75,16
"2577",1,33,0
"2578",0,33,15
"2579",0,68,12
"2580",1,50,6
"2581",1,93,12
"2582",1,97,4
"2583",0,13,-1
"2584",1,9,-1
"2585",0,27,5
"2586",1,99,7
"2587",1,61,5
"2588",0,22,3
"2589",1,38,21
"2590",1,42,4
"2591",1,30,2
"2592",0,12,-1
"2593",1,27,20
"2594",1,18,-1
"2595",1,1,-1
"2596",0,47,19
"2597",0,51,7
"2598",1,5,-1
"2599",1,40,20
"2600",0,36,10
"2601",1,8,-1
"2602",0,97,17
"2603",1,93,16
"2604",1,36,12
"2605",0,2,-1
"2606",1,100,19
"2607",0,48,7
"2608",0,73,8
"2609",0,61,2
"2610",0,74,21
"2611",1,59,5
"2612",1,7,-1
"2613",1,86,4
"2614",0,30,9
"2615",0,60,5
"2616",0,78,10
"2617",1,100,21
"2618",1,61,10
"2619",0,40,6
"2620",1,61,6
"2621",1,32,8
"2622",1,89,1
"2623",0,41,7
"2624",0,1,-1
"2625",0,72,15
"2626",1,68,3
"2627",1,51,10
"2628",0,72,1
"2629",1,11,-1
"2630",1,36,20
"2631",1,25,12
"2632",1,81,1
"2633",1,28,20
"2634",1,86,17
"2635",0,8,-1
"2636",1,89,19
"2637",1,17,-1
"2638",1,92,3
"2639",0,93,9
"2640",0,2,-1
"2641",0,49,15
"2642",1,53,2
"2643",1,56,18
"2644",1,64,3
"2645",0,96,18
"2646",0,96,19
"2647",1,42,9
"2648",0,93,13
"2649",0,83,19
"2650",0,19,21
"2651",0,87,2
"2652",0,3,-1
"2653",1,84,18
"2654",1,33,21
"2655",1,17,-1
"2656",1,34,0
"2657",0,65,15
"2658",1,45,18
"2659",1,88,7
"2660",1,93,8
"2661",0,44,20
"2662",0,66,16
"2663",1,56,16
"2664",1,50,7
"2665",0,97,10
"2666",0,7,-1
"2667",0,6,-1
"2668",0,53,9
"2669",0,13,-1
"2670",0,91,16
"2671",1,56,5
"2672",1,87,7
"2673",0,56,17
"2674",0,73,7
"2675",1,50,15
"2676",0,99,14
"2677",0,31,16
"2678",0,88,10
"2679",0,98,12
"2680",0,30,16
"2681",0,14,-1
"2682",1,64,20
"2683",1,39,18
"2684",1,98,0
"2685",0,29,18
"2686",0,79,14
"2687",0,24,10
"2688",0,23,11
"2689",0,64,1
"2690",0,49,1
"2691",0,99,8
"2692",0,9,-1
"2693",0,23,15
"2694",1,30,21
"2695",1,88,10
"2696",1,48,18
"2697",1,66,19
"2698",0,80,14
"2699",1,72,21
"2700",0,67,19
"2701",0,64,8
"2702",1,78,16
"2703",0,2,-1
"2704",1,3,-1
"2705",1,79,21
"2706",0,13,-1
"2707",0,47,6
"2708",0,77,4
"2709",0,46,0
"2710",0,40,21
"2711",0,70,11
"2712",0,8,-1
"2713",0,67,7
"2714",1,3,-1
"2715",0,28,21
"2716",1,83,7
"2717",0,82,13
"2718",1,7,-1
"2719",0,13,-1
"2720",0,40,6
"2721",1,72,0
"2722",0,90,9
"2723",0,71,6
"2724",1,75,2
"2725",1,62,7
"2726",1,11,-1
"2727",0,53,18
"2728",1,81,4
"2729",1,61,4
"2730",1,54,12
"2731",0,67,14
"2732",1,42,7
"2733",0,32,14
"2734",0,28,0
"2735",1,77,0
"2736",0,2,-1
"2737",0,36,6
"2738",0,23,3
"2739",1,11,-1
"2740",1,100,14
"2741",0,97,19
"2742",0,5,-1
"2743",0,39,3
"2744",1,81,13
"2745",0,64,19
"2746",1,19,11
"2747",0,33,11
"2748",1,45,21
"2749",1,75,16
"2750",0,97,1
"2751",1,10,-1
"2752",1,58,6
"2753",1,64,4
"2754",1,69,4
"2755",0,97,7
"2756",1,21,8
"2757",1,42,3
"2758",1,38,21
"2759",0,31,2
"2760",0,21,3
"2761",0,45,11
"2762",1,52,1
"2763",0,90,11
"2764",1,24,21
"2765",0,35,14
"2766",1,32,4
"2767",1,75,13
"2768",1,31,17
"2769",1,89,16
"2770",1,3,-1
"2771",1,39,19
"2772",1,27,19
"2773",0,10,-1
"2774",0,69,18
"2775",1,57,20
"2776",1,52,0
"2777",1,79,18
"2778",0,21,7
"2779",1,12,-1
"2780",1,6,-1
"2781",0,55,16
"2782",0,91,5
"2783",0,44,12
"2784",1,27,8
"2785",1,93,0
"2786",1,22,16
"2787",0,55,3
"2788",0,70,19
"2789",1,55,2
"2790",0,55,8
"2791",1,98,18
"2792",0,23,12
"2793",0,66,10
"2794",1,71,0
"2795",1,8,-1
"2796",1,61,7
"2797",1,46,6
"2798",1,14,-1
"2799",1,50,2
"2800",0,16,-1
"2801",0,3,-1
"2802",1,21,5
"2803",1,73,21
"2804",1,10,-1
"2805",0,61,3
"2806",1,17,-1
"2807",1,76,3
"2808",1,96,12
"2809",1,99,1
"2810",0,75,17
"2811",0,50,15
"2812",1,96,12
"2813",0,25,6
"2814",1,90,13
"2815",1,42,2
"2816",0,34,18
"2817",1,24,6
"2818",0,33,9
"2819",0,58,3
"2820",0,56,20
"2821",1,90,10
"2822",1,71,8
"2823",0,61,3
"2824",0,46,8
"2825",1,81,14
"2826",0,37,19
"2827",1,33,0
"2828",1,62,12
"2829",1,80,0
"2830",1,95,3
"2831",1,8,-1
"2832",0,90,9
"2833",1,8,-1
"2834",0,33,19
"2835",0,5,-1
"2836",0,87,16
"2837",1,29,13
"2838",1,76,15
"2839",1,12,-1
"2840",0,11,-1
"2841",0,34,5
"2842",0,79,2
"2843",0,6,-1
