"","sex","age","occupations"
"1492",1,32,3
"1493",1,100,18
"1494",1,5,-1
"1495",1,63,15
"1496",0,21,16
"1497",0,90,1
"1498",0,53,14
"1499",0,53,12
"1500",1,10,-1
"1501",0,39,12
"1502",1,44,9
"1503",1,76,12
"1504",1,61,6
"1505",0,36,14
"1506",1,11,-1
"1507",1,27,12
"1508",0,50,14
"1509",1,30,21
"1510",1,53,15
"1511",0,86,12
"1512",0,46,13
"1513",0,114,2
"1514",0,71,2
"1515",1,57,14
"1516",1,46,18
"1517",0,58,20
"1518",1,48,1
"1519",1,27,12
"1520",1,31,18
"1521",1,21,14
"1522",0,39,2
"1523",1,41,18
"1524",0,53,1
"1525",1,68,21
"1526",1,53,18
"1527",0,59,1
"1528",0,92,1
"1529",0,74,14
"1530",1,57,12
"1531",0,48,12
"1532",0,12,-1
"1533",0,62,15
"1534",0,66,13
"1535",1,37,21
"1536",0,52,21
"1537",1,94,2
"1538",1,54,18
"1539",1,52,16
"1540",0,95,1
"1541",0,56,20
"1542",0,80,12
"1543",1,70,15
"1544",0,64,14
"1545",1,91,12
"1546",1,82,19
"1547",0,64,19
"1548",0,46,16
"1549",1,31,0
"1550",1,78,2
"1551",1,48,14
"1552",1,61,2
"1553",1,29,12
"1554",0,111,15
"1555",1,51,6
"1556",1,42,21
"1557",1,81,14
"1558",1,113,12
"1559",1,43,2
"1560",1,83,21
"1561",1,81,2
"1562",0,48,2
"1563",1,89,0
"1564",1,88,17
"1565",1,87,18
"1566",0,27,9
"1567",0,37,16
"1568",1,83,12
"1569",1,65,12
"1570",0,47,14
"1571",0,48,20
"1572",0,72,14
"1573",0,54,12
"1574",1,70,18
"1575",0,47,15
"1576",0,24,14
"1577",0,74,2
"1578",0,83,14
"1579",0,92,1
"1580",1,72,12
"1581",0,39,20
"1582",1,73,20
"1583",0,75,21
"1584",1,62,15
"1585",1,92,2
"1586",1,74,1
"1587",1,63,14
"1588",1,90,20
"1589",0,111,14
"1590",0,75,18
"1591",1,78,19
"1592",0,11,-1
"1593",1,66,15
"1594",0,84,14
"1595",0,40,1
"1596",1,60,0
"1597",1,70,14
"1598",1,62,1
"1599",0,73,12
"1600",1,82,2
"1601",0,58,1
"1602",1,54,12
"1603",0,50,12
"1604",1,28,14
"1605",0,48,20
"1606",0,18,-1
"1607",0,87,12
"1608",0,51,0
"1609",1,32,18
"1610",0,49,14
"1611",1,60,15
"1612",0,54,16
"1613",1,52,14
"1614",1,84,20
"1615",1,78,1
"1616",0,24,16
"1617",1,71,13
"1618",0,102,19
"1619",0,66,12
"1620",0,43,18
"1621",0,65,21
"1622",0,25,12
"1623",1,33,3
"1624",0,71,2
"1625",0,103,21
"1626",0,84,2
"1627",1,71,1
"1628",1,59,12
"1629",0,63,18
"1630",0,64,1
"1631",0,81,16
"1632",0,103,12
"1633",0,51,12
"1634",0,41,18
"1635",1,27,12
"1636",0,49,18
"1637",0,55,1
"1638",1,40,12
"1639",0,26,2
"1640",0,102,18
"1641",1,38,0
"1642",0,91,14
"1643",0,23,14
"1644",1,57,16
"1645",1,79,21
"1646",0,87,21
"1647",1,56,12
"1648",1,89,0
"1649",0,93,21
"1650",0,46,15
"1651",1,5,-1
"1652",1,61,12
"1653",1,65,11
"1654",1,82,16
"1655",0,90,0
"1656",1,100,13
"1657",1,30,2
"1658",0,79,1
"1659",0,35,16
"1660",1,17,-1
"1661",1,41,20
"1662",1,36,21
"1663",1,48,12
"1664",1,69,20
"1665",1,29,19
"1666",1,83,21
"1667",1,42,2
"1668",1,68,21
"1669",0,55,12
"1670",0,49,11
"1671",0,91,12
"1672",1,16,-1
"1673",1,50,18
"1674",0,26,12
"1675",0,80,2
"1676",0,92,21
"1677",0,68,1
"1678",1,42,14
"1679",1,32,16
"1680",1,60,12
"1681",1,52,0
"1682",1,84,14
"1683",1,43,18
"1684",1,77,12
"1685",0,77,12
"1686",1,90,19
"1687",0,37,12
"1688",0,88,14
"1689",0,58,21
"1690",1,63,3
"1691",0,75,12
"1692",1,39,21
"1693",1,86,2
"1694",1,63,9
"1695",1,44,14
"1696",1,69,17
"1697",1,44,14
"1698",0,71,2
"1699",0,50,0
"1700",0,53,21
"1701",0,76,14
"1702",1,76,9
"1703",0,46,18
"1704",1,32,15
"1705",1,139,1
"1706",0,88,8
"1707",0,32,12
"1708",1,66,1
"1709",1,44,12
"1710",0,38,1
"1711",0,61,21
"1712",0,73,12
"1713",0,89,2
"1714",1,51,12
"1715",1,82,18
"1716",0,78,2
"1717",0,54,14
"1718",0,64,2
"1719",1,19,2
"1720",1,20,14
"1721",0,11,-1
"1722",1,48,12
"1723",1,69,2
"1724",0,71,21
"1725",0,64,20
"1726",0,8,-1
"1727",0,96,2
"1728",1,43,1
"1729",1,59,1
"1730",1,49,12
"1731",1,61,2
"1732",1,71,2
"1733",0,14,-1
"1734",0,72,12
"1735",1,67,15
"1736",0,74,20
"1737",0,93,9
"1738",0,44,14
"1739",0,45,0
"1740",1,81,21
"1741",1,64,1
"1742",0,72,0
"1743",1,125,1
"1744",0,32,18
"1745",1,58,14
"1746",1,82,18
"1747",0,53,14
"1748",1,46,0
"1749",1,37,16
"1750",0,26,2
"1751",1,42,20
"1752",1,35,14
"1753",0,24,20
"1754",0,76,9
"1755",0,7,-1
"1756",0,75,12
"1757",0,37,14
"1758",0,79,12
"1759",0,73,14
"1760",1,34,16
"1761",0,82,0
"1762",1,60,9
"1763",0,59,12
"1764",1,79,18
"1765",0,94,1
"1766",0,96,19
"1767",0,34,14
"1768",0,70,14
"1769",1,62,1
"1770",0,54,19
"1771",0,52,15
"1772",1,88,6
"1773",1,60,0
"1774",0,55,9
"1775",1,68,0
"1776",0,70,17
"1777",1,74,2
"1778",1,43,12
"1779",0,46,15
"1780",1,53,18
"1781",1,80,2
"1782",1,43,12
"1783",1,102,16
"1784",1,41,1
"1785",0,68,12
"1786",0,56,21
"1787",1,68,12
"1788",1,72,9
"1789",0,55,14
"1790",1,73,14
"1791",0,3,-1
"1792",1,81,1
"1793",0,61,18
"1794",0,29,14
"1795",0,1,-1
"1796",1,89,0
"1797",1,48,16
"1798",1,86,14
"1799",0,90,4
"1800",1,90,9
"1801",0,47,18
"1802",1,71,3
"1803",1,30,21
"1804",1,126,1
"1805",0,120,1
"1806",0,27,14
"1807",1,73,2
"1808",0,33,0
"1809",0,64,18
"1810",1,39,12
"1811",0,42,15
"1812",1,65,14
"1813",1,37,15
"1814",0,51,14
"1815",1,27,2
"1816",0,21,20
"1817",0,50,12
"1818",0,40,14
"1819",1,53,21
"1820",1,52,21
"1821",0,45,13
"1822",1,122,2
"1823",1,65,0
"1824",1,68,0
"1825",1,70,9
"1826",0,28,2
"1827",1,96,12
"1828",1,64,18
"1829",1,72,16
"1830",0,59,18
"1831",0,28,14
"1832",0,69,7
"1833",1,29,1
"1834",1,54,16
"1835",0,36,21
"1836",1,43,21
"1837",1,63,12
"1838",0,86,14
"1839",1,33,0
"1840",0,40,2
"1841",0,66,18
"1842",0,64,0
"1843",0,76,1
"1844",1,64,12
"1845",1,83,12
"1846",1,14,-1
"1847",0,29,18
"1848",0,113,16
"1849",0,35,9
"1850",0,88,19
"1851",1,38,12
"1852",0,93,1
"1853",0,83,0
"1854",1,37,15
"1855",0,42,16
"1856",1,56,0
"1857",0,65,1
"1858",1,99,14
"1859",1,31,12
"1860",0,53,1
"1861",1,99,14
"1862",1,61,1
"1863",0,76,11
"1864",0,55,0
"1865",0,62,1
"1866",1,21,20
"1867",1,31,16
"1868",1,3,-1
"1869",0,43,18
"1870",1,79,21
"1871",0,74,12
"1872",0,87,0
"1873",1,71,11
"1874",1,66,2
"1875",1,104,15
"1876",1,39,12
"1877",0,37,16
"1878",0,36,16
"1879",0,53,2
"1880",1,87,0
"1881",1,75,20
"1882",1,74,14
"1883",1,25,14
"1884",0,88,21
"1885",1,51,14
"1886",0,74,1
"1887",1,40,14
"1888",1,46,0
"1889",0,99,4
"1890",0,62,12
"1891",1,40,8
"1892",1,3,-1
"1893",1,58,9
"1894",0,8,-1
"1895",0,53,17
"1896",0,57,2
"1897",0,82,2
"1898",1,75,1
"1899",1,43,15
"1900",1,57,18
"1901",1,95,0
"1902",0,88,2
"1903",1,77,1
"1904",1,57,18
"1905",1,87,14
"1906",0,32,21
"1907",0,67,14
"1908",1,32,20
"1909",1,60,2
"1910",0,95,16
"1911",1,85,21
"1912",0,32,21
"1913",0,138,0
"1914",1,8,-1
"1915",1,41,16
"1916",0,44,18
"1917",1,66,14
"1918",1,58,12
"1919",1,68,20
"1920",1,53,2
"1921",1,60,12
"1922",0,16,-1
"1923",0,99,21
"1924",0,72,1
"1925",1,91,19
"1926",1,70,14
"1927",1,70,1
"1928",1,46,9
"1929",0,12,-1
"1930",1,89,21
"1931",1,53,9
"1932",0,65,1
"1933",0,42,12
"1934",0,125,15
"1935",1,67,13
"1936",0,42,1
"1937",1,59,2
"1938",0,12,-1
"1939",1,38,21
"1940",0,65,12
"1941",1,64,9
"1942",1,27,1
"1943",0,30,12
"1944",0,55,15
"1945",1,25,21
"1946",1,81,21
"1947",0,55,14
"1948",1,69,18
"1949",0,109,14
"1950",0,54,14
"1951",0,89,12
"1952",1,45,12
"1953",0,62,14
"1954",1,87,19
"1955",1,80,14
"1956",1,78,0
"1957",1,37,20
"1958",0,57,1
"1959",0,38,12
"1960",0,101,14
"1961",0,16,-1
"1962",0,107,14
"1963",0,84,1
"1964",0,29,12
"1965",1,70,21
"1966",0,34,20
"1967",1,94,18
"1968",1,91,14
"1969",1,74,12
"1970",1,29,8
"1971",1,93,21
"1972",1,70,2
"1973",1,44,12
"1974",1,36,14
"1975",1,77,7
"1976",1,71,15
"1977",0,47,21
"1978",1,52,17
"1979",1,63,14
"1980",0,37,1
"1981",1,40,2
"1982",1,68,0
"1983",0,56,11
"1984",1,12,-1
"1985",0,9,-1
"1986",0,55,2
"1987",0,79,18
"1988",1,70,0
"1989",0,84,9
"1990",1,69,20
"1991",1,64,14
"1992",1,53,1
"1993",0,76,14
"1994",1,79,1
"1995",0,62,15
"1996",1,47,12
"1997",1,31,14
"1998",1,53,9
"1999",1,67,21
"2000",1,62,0
"2001",1,54,14
"2002",1,82,0
"2003",0,90,11
"2004",1,49,0
"2005",1,30,14
"2006",1,68,1
"2007",0,61,2
"2008",0,70,3
"2009",1,93,18
"2010",0,31,0
"2011",1,74,18
"2012",1,54,14
"2013",0,81,18
"2014",1,82,12
"2015",0,33,14
"2016",0,68,12
"2017",1,68,18
"2018",0,51,2
"2019",1,50,21
"2020",1,22,15
"2021",0,53,12
"2022",0,80,15
"2023",0,45,1
"2024",1,97,1
"2025",0,84,14
"2026",1,60,2
"2027",1,77,20
"2028",0,76,2
"2029",1,11,-1
"2030",1,52,21
"2031",1,99,2
"2032",1,46,21
"2033",0,51,14
"2034",0,98,20
"2035",1,35,0
"2036",1,74,1
"2037",1,45,15
"2038",1,66,20
"2039",1,20,1
"2040",1,14,-1
"2041",1,86,1
"2042",1,63,18
"2043",0,43,12
"2044",1,62,12
"2045",0,75,19
"2046",1,36,21
"2047",1,64,15
"2048",0,44,0
"2049",1,59,14
"2050",1,50,20
"2051",0,80,20
"2052",0,28,0
"2053",1,59,14
"2054",1,48,2
"2055",1,51,15
"2056",0,103,16
"2057",1,85,2
"2058",1,40,14
"2059",1,26,8
"2060",0,76,9
"2061",1,76,14
"2062",0,61,12
"2063",0,81,5
"2064",1,66,7
"2065",1,108,16
"2066",1,46,18
"2067",1,66,14
"2068",0,80,18
"2069",1,36,12
"2070",0,46,1
"2071",1,65,16
"2072",0,102,14
"2073",0,67,1
"2074",0,54,15
"2075",1,50,14
"2076",1,52,1
"2077",1,73,21
"2078",0,66,0
"2079",0,103,12
"2080",1,43,1
"2081",1,70,1
"2082",1,59,18
"2083",0,11,-1
"2084",0,31,2
"2085",1,49,1
"2086",0,50,0
"2087",1,21,21
"2088",0,70,20
"2089",0,60,0
"2090",0,60,2
"2091",0,19,1
"2092",1,28,2
"2093",0,66,20
"2094",1,65,1
"2095",0,50,16
"2096",1,81,14
"2097",0,53,19
"2098",0,71,21
"2099",0,72,6
"2100",0,71,0
"2101",1,77,20
"2102",0,31,1
"2103",1,52,14
"2104",0,55,1
"2105",0,52,12
"2106",1,55,1
"2107",0,77,12
"2108",1,84,8
"2109",1,52,2
"2110",0,47,12
"2111",0,40,21
"2112",1,28,2
"2113",0,20,2
"2114",0,104,16
"2115",0,52,14
"2116",1,73,14
"2117",0,58,0
"2118",1,33,13
"2119",1,40,14
"2120",1,27,14
"2121",1,44,21
"2122",1,78,14
"2123",0,49,1
"2124",0,80,21
"2125",0,61,12
"2126",1,36,1
"2127",1,46,12
"2128",1,106,1
"2129",1,62,0
"2130",1,37,18
"2131",1,17,-1
"2132",0,48,14
"2133",0,100,20
"2134",0,23,12
"2135",0,57,21
"2136",0,71,21
"2137",1,84,18
"2138",0,58,14
"2139",1,116,16
"2140",0,90,15
"2141",1,77,14
"2142",1,45,2
"2143",1,89,0
"2144",0,9,-1
"2145",0,70,14
"2146",1,48,14
"2147",0,51,1
"2148",1,78,1
"2149",0,57,2
"2150",1,62,20
"2151",1,27,12
"2152",0,43,1
"2153",0,76,14
"2154",0,104,13
"2155",1,81,12
"2156",1,103,12
"2157",1,78,1
"2158",1,97,21
"2159",0,58,8
"2160",0,46,12
"2161",0,42,1
"2162",0,45,14
"2163",1,59,1
"2164",0,56,21
"2165",1,91,14
"2166",0,68,21
"2167",1,36,2
"2168",0,54,21
"2169",1,64,5
"2170",0,55,0
"2171",1,3,-1
"2172",0,38,12
"2173",1,45,9
"2174",0,37,14
"2175",1,31,20
"2176",1,35,21
"2177",0,78,14
"2178",0,46,16
"2179",1,60,12
"2180",1,64,12
"2181",0,36,20
"2182",0,64,0
"2183",0,58,0
"2184",0,58,0
"2185",1,43,0
"2186",1,85,14
"2187",0,62,15
"2188",0,60,9
"2189",1,23,12
"2190",0,77,14
"2191",0,86,14
"2192",1,53,2
"2193",1,48,12
"2194",0,81,14
"2195",1,89,0
"2196",1,60,17
"2197",0,113,0
"2198",1,20,21
"2199",1,76,16
"2200",1,38,12
"2201",1,42,12
"2202",1,64,14
"2203",1,51,14
"2204",0,78,20
"2205",0,29,15
"2206",1,78,12
"2207",0,73,9
"2208",1,43,7
"2209",1,74,7
"2210",0,25,14
"2211",0,51,1
"2212",0,47,14
"2213",1,47,12
"2214",0,83,14
"2215",0,86,18
"2216",0,44,21
"2217",1,28,21
"2218",0,87,2
"2219",0,71,14
"2220",1,55,15
"2221",0,78,12
"2222",1,36,14
"2223",1,115,12
"2224",0,46,0
"2225",0,25,18
"2226",1,57,1
"2227",0,79,18
"2228",1,80,21
"2229",0,91,14
"2230",0,54,12
"2231",0,92,18
"2232",1,53,3
"2233",1,52,21
"2234",1,42,14
"2235",0,68,14
"2236",1,55,2
"2237",0,63,1
"2238",0,6,-1
"2239",0,48,0
"2240",1,38,2
"2241",0,64,12
"2242",0,27,2
"2243",0,51,14
"2244",0,45,2
"2245",0,61,18
"2246",1,60,2
"2247",1,101,14
"2248",1,62,12
"2249",0,3,-1
"2250",1,6,-1
"2251",1,63,19
"2252",0,78,1
"2253",0,45,9
"2254",1,82,12
"2255",0,66,0
"2256",0,61,3
"2257",0,57,20
"2258",0,25,14
"2259",0,77,2
"2260",0,85,1
"2261",1,51,2
"2262",0,49,18
"2263",1,55,2
"2264",0,79,1
"2265",1,70,12
"2266",0,43,1
"2267",1,80,9
"2268",0,65,2
"2269",1,73,15
"2270",1,44,2
"2271",1,93,20
"2272",0,60,14
"2273",0,47,0
"2274",1,51,1
"2275",1,48,14
"2276",1,58,4
"2277",0,69,0
"2278",0,54,9
"2279",0,76,7
"2280",1,63,3
"2281",0,51,8
"2282",0,81,14
"2283",0,50,20
"2284",1,42,8
"2285",0,26,1
"2286",1,90,16
"2287",0,70,21
"2288",0,30,12
"2289",0,96,0
"2290",1,38,14
"2291",0,68,14
"2292",0,87,15
"2293",1,57,14
"2294",0,53,18
"2295",0,38,14
"2296",1,35,15
"2297",1,87,0
"2298",1,24,13
"2299",1,73,15
"2300",1,35,1
"2301",1,88,14
"2302",0,52,12
"2303",1,59,12
"2304",0,8,-1
"2305",1,28,12
"2306",0,106,2
"2307",0,79,12
"2308",1,74,15
"2309",0,89,15
"2310",1,52,12
"2311",0,48,14
"2312",1,48,21
"2313",1,56,12
"2314",1,53,2
"2315",1,54,2
"2316",0,23,1
"2317",1,83,14
"2318",1,43,12
"2319",0,75,1
"2320",0,102,14
"2321",0,90,0
"2322",0,33,19
"2323",0,55,12
"2324",1,29,18
"2325",1,76,20
"2326",0,64,12
"2327",0,43,20
"2328",0,21,9
"2329",1,66,12
"2330",0,8,-1
"2331",1,21,14
"2332",1,102,20
"2333",1,45,0
"2334",1,67,18
"2335",1,58,14
"2336",0,48,7
"2337",1,78,12
"2338",0,78,14
"2339",0,48,21
"2340",1,46,14
"2341",1,26,18
"2342",0,62,1
"2343",1,98,7
"2344",1,29,0
"2345",0,19,1
"2346",1,36,2
"2347",1,84,16
"2348",1,41,18
"2349",1,22,12
"2350",1,79,15
"2351",1,46,1
"2352",1,74,4
"2353",0,30,0
"2354",1,72,3
"2355",0,78,0
"2356",0,80,14
"2357",1,39,18
"2358",1,49,18
"2359",1,20,1
"2360",0,33,2
"2361",0,42,12
"2362",0,32,2
"2363",0,45,1
"2364",1,33,12
"2365",0,60,12
"2366",0,67,14
"2367",0,29,14
"2368",0,30,14
"2369",1,71,19
"2370",0,61,0
"2371",0,56,0
"2372",0,47,16
"2373",1,41,14
"2374",0,46,1
"2375",1,71,13
"2376",0,86,2
"2377",1,94,12
"2378",0,67,18
"2379",0,39,2
"2380",0,53,14
"2381",1,62,15
"2382",1,77,2
"2383",1,103,14
"2384",1,28,1
"2385",0,99,21
"2386",1,67,12
"2387",0,44,14
"2388",1,43,12
"2389",0,66,21
"2390",0,42,14
"2391",0,97,16
"2392",1,2,-1
"2393",0,21,18
"2394",0,71,0
"2395",1,83,2
"2396",0,52,1
"2397",0,39,20
"2398",1,44,2
"2399",0,61,0
"2400",0,61,18
"2401",0,96,18
"2402",1,78,19
"2403",0,53,12
"2404",0,58,20
"2405",1,77,9
"2406",0,51,20
"2407",0,74,0
"2408",0,56,14
"2409",0,41,2
"2410",0,36,16
"2411",1,57,14
"2412",1,24,1
"2413",1,53,14
"2414",1,88,19
"2415",1,78,12
"2416",0,83,2
"2417",0,52,12
"2418",1,83,13
"2419",0,45,0
"2420",0,45,20
"2421",0,59,18
"2422",0,55,1
"2423",0,56,17
"2424",0,85,14
"2425",0,64,21
"2426",0,39,0
"2427",0,77,14
"2428",1,63,12
"2429",1,59,0
"2430",0,29,2
"2431",0,56,9
"2432",1,83,9
"2433",1,67,18
"2434",1,28,12
"2435",1,33,19
"2436",1,26,1
"2437",0,60,2
"2438",1,90,1
"2439",0,74,11
"2440",1,113,14
"2441",1,80,14
"2442",1,99,8
"2443",1,48,21
"2444",1,55,2
"2445",0,63,9
"2446",1,93,14
"2447",0,76,19
"2448",1,65,0
"2449",1,37,12
"2450",1,46,1
"2451",1,78,1
"2452",0,90,12
"2453",0,46,19
"2454",0,91,12
"2455",1,40,14
"2456",0,41,20
"2457",0,68,16
"2458",1,28,14
"2459",1,57,14
"2460",0,98,21
"2461",0,71,14
"2462",1,46,2
"2463",0,78,0
"2464",1,79,12
"2465",0,93,2
"2466",0,65,16
"2467",0,25,19
"2468",1,28,20
"2469",1,46,18
"2470",0,58,2
"2471",1,55,2
"2472",1,40,14
"2473",1,66,14
"2474",1,68,14
"2475",0,44,14
"2476",0,66,20
"2477",0,26,9
"2478",0,55,18
"2479",1,44,12
"2480",0,58,20
"2481",1,62,16
"2482",1,43,14
"2483",1,74,1
"2484",0,94,13
"2485",0,35,14
"2486",1,45,18
"2487",0,9,-1
"2488",0,120,18
"2489",0,74,21
"2490",1,78,19
"2491",0,102,12
"2492",0,35,14
"2493",1,82,2
"2494",1,74,15
"2495",0,59,2
"2496",1,7,-1
"2497",1,71,20
"2498",0,33,14
"2499",1,67,0
"2500",1,18,-1
"2501",1,28,18
"2502",0,74,18
"2503",1,86,9
"2504",0,50,12
"2505",0,10,-1
"2506",0,64,1
"2507",1,63,14
"2508",0,20,14
"2509",0,25,21
"2510",1,82,18
"2511",1,67,14
"2512",0,97,14
"2513",1,59,19
"2514",1,49,2
"2515",1,75,13
"2516",1,89,1
"2517",0,81,1
"2518",0,59,2
"2519",1,66,11
"2520",1,77,1
"2521",1,67,20
"2522",1,78,1
"2523",1,13,-1
"2524",0,53,2
"2525",0,48,18
"2526",1,78,14
"2527",1,62,21
"2528",0,67,1
"2529",1,132,1
"2530",0,63,3
"2531",0,57,14
"2532",0,50,12
"2533",1,90,19
"2534",1,65,1
"2535",1,65,2
"2536",1,41,1
"2537",0,57,2
"2538",0,49,16
"2539",1,84,1
"2540",1,39,0
"2541",1,95,21
"2542",0,95,8
"2543",0,83,7
"2544",0,48,16
"2545",1,65,21
"2546",1,63,15
"2547",1,108,12
"2548",0,56,20
"2549",0,110,12
"2550",0,51,14
"2551",1,69,1
"2552",0,93,18
"2553",1,55,21
"2554",1,37,0
"2555",0,55,16
"2556",0,53,2
"2557",0,67,14
"2558",0,85,21
"2559",0,16,-1
"2560",1,44,21
"2561",0,34,14
"2562",0,28,12
"2563",1,45,20
"2564",1,35,15
"2565",1,64,18
"2566",1,39,12
"2567",0,37,4
"2568",0,37,14
"2569",1,41,0
"2570",1,53,12
"2571",0,35,1
"2572",0,49,21
"2573",0,77,11
"2574",0,85,0
"2575",0,2,-1
"2576",0,44,7
"2577",0,66,20
"2578",0,85,14
"2579",0,41,21
"2580",1,64,12
"2581",0,28,14
"2582",0,49,0
"2583",0,75,12
"2584",0,47,1
"2585",1,40,5
"2586",1,95,2
"2587",0,51,1
"2588",1,20,21
"2589",1,59,1
"2590",0,62,14
"2591",0,30,14
"2592",0,51,12
"2593",0,45,14
"2594",0,44,14
"2595",0,60,12
"2596",0,89,12
"2597",1,41,2
"2598",1,79,12
"2599",1,77,1
"2600",1,62,18
"2601",1,55,15
"2602",0,67,14
"2603",0,52,19
"2604",1,98,0
"2605",0,32,14
"2606",1,58,14
"2607",1,73,0
"2608",0,90,12
"2609",1,84,1
"2610",0,80,12
"2611",1,84,1
"2612",1,46,2
"2613",0,69,14
"2614",0,7,-1
"2615",1,48,13
"2616",1,38,18
"2617",0,43,0
"2618",1,42,2
"2619",0,53,16
"2620",0,81,2
"2621",1,55,1
"2622",0,72,18
"2623",0,28,0
"2624",0,63,12
"2625",1,81,1
"2626",0,85,9
"2627",0,78,14
"2628",1,5,-1
"2629",0,56,0
"2630",1,68,12
"2631",0,46,16
"2632",0,74,12
"2633",0,86,2
"2634",1,64,12
"2635",0,57,2
"2636",0,85,12
"2637",1,89,12
"2638",0,103,20
"2639",1,27,17
"2640",0,64,0
"2641",0,36,12
"2642",0,28,12
"2643",1,48,2
"2644",1,88,14
"2645",0,76,16
"2646",0,45,2
"2647",1,31,14
"2648",1,83,0
"2649",1,92,2
"2650",0,44,20
"2651",0,62,20
"2652",1,64,12
"2653",0,34,14
"2654",1,77,2
"2655",1,49,0
"2656",1,54,21
"2657",1,57,18
"2658",1,42,2
"2659",0,29,14
"2660",0,71,12
"2661",0,46,1
"2662",0,119,13
"2663",1,38,12
"2664",0,55,16
"2665",1,62,15
"2666",1,31,12
"2667",0,50,2
"2668",0,55,21
"2669",0,42,1
"2670",0,79,14
"2671",0,101,14
"2672",1,51,12
"2673",0,64,14
"2674",0,88,0
"2675",0,66,15
"2676",1,63,20
"2677",1,63,21
"2678",1,52,14
"2679",1,56,12
"2680",1,55,15
"2681",1,33,14
"2682",1,47,20
"2683",0,86,1
"2684",0,78,0
"2685",0,82,16
"2686",1,25,1
"2687",0,75,1
"2688",0,84,14
"2689",1,63,12
"2690",0,56,1
"2691",0,82,19
"2692",1,64,12
"2693",1,59,14
"2694",0,38,18
"2695",1,56,15
"2696",0,21,1
"2697",1,82,21
"2698",1,33,12
"2699",1,76,12
"2700",1,47,14
"2701",0,78,14
"2702",0,70,12
"2703",1,45,8
"2704",1,90,1
"2705",1,48,14
"2706",1,32,2
"2707",1,90,2
"2708",1,21,12
"2709",1,38,14
"2710",1,26,14
"2711",0,38,12
"2712",0,50,20
"2713",0,46,15
"2714",1,72,12
"2715",0,87,20
"2716",0,56,2
"2717",0,14,-1
"2718",1,67,14
"2719",0,82,1
"2720",0,77,9
"2721",0,100,7
"2722",1,74,16
"2723",1,26,15
"2724",1,58,12
"2725",1,50,1
"2726",1,78,11
"2727",0,53,14
"2728",1,79,14
"2729",0,59,2
"2730",0,58,14
"2731",1,64,1
"2732",0,59,9
"2733",1,50,2
"2734",1,54,12
"2735",1,71,9
"2736",1,36,15
"2737",0,64,0
"2738",1,74,0
"2739",1,50,15
"2740",0,41,9
"2741",1,71,12
"2742",0,109,21
"2743",0,25,14
"2744",1,76,20
"2745",0,47,17
"2746",1,64,0
"2747",1,93,14
"2748",1,72,2
"2749",1,100,14
"2750",0,3,-1
"2751",0,62,21
"2752",1,69,15
"2753",1,77,2
"2754",0,65,14
"2755",1,42,12
"2756",0,21,1
"2757",0,50,1
"2758",0,102,15
"2759",1,69,12
"2760",0,27,19
"2761",0,100,12
"2762",1,65,1
"2763",0,72,1
"2764",1,40,12
"2765",0,65,2
"2766",0,45,21
"2767",0,54,18
"2768",0,59,11
"2769",0,29,7
"2770",1,3,-1
"2771",1,59,21
"2772",0,37,14
"2773",1,67,1
"2774",1,75,13
"2775",1,33,14
"2776",0,77,14
"2777",0,50,14
"2778",1,52,2
"2779",1,48,20
"2780",0,52,14
"2781",1,65,14
"2782",1,58,0
"2783",0,93,12
"2784",0,22,16
"2785",0,72,1
"2786",1,85,14
"2787",0,84,18
"2788",0,35,7
"2789",0,72,12
"2790",1,54,21
"2791",0,34,2
"2792",1,31,12
"2793",1,61,12
"2794",0,44,18
"2795",1,3,-1
"2796",0,31,0
"2797",1,50,14
"2798",1,80,7
"2799",0,75,1
"2800",0,56,20
"2801",0,47,0
"2802",1,43,7
"2803",1,38,14
"2804",0,44,1
"2805",0,12,-1
"2806",0,117,21
"2807",1,64,14
"2808",0,71,2
"2809",1,28,1
"2810",0,72,1
"2811",0,64,7
"2812",1,86,12
"2813",1,56,12
"2814",0,103,1
"2815",1,139,10
"2816",1,33,14
"2817",1,97,12
"2818",0,67,14
"2819",0,78,20
"2820",0,117,2
"2821",1,35,21
"2822",1,87,2
"2823",1,72,1
"2824",0,91,2
"2825",0,31,0
"2826",1,74,2
"2827",0,44,15
"2828",0,119,0
"2829",1,77,19
"2830",0,85,1
"2831",1,38,16
"2832",0,41,12
"2833",1,41,9
"2834",0,88,9
"2835",1,72,14
"2836",0,64,0
"2837",1,31,21
"2838",0,73,20
"2839",0,113,2
"2840",0,42,21
"2841",0,53,14
"2842",0,25,2
"2843",0,59,14
"2844",1,95,9
"2845",1,12,-1
"2846",1,62,21
"2847",1,86,21
"2848",0,77,1
"2849",1,50,2
"2850",1,84,2
"2851",0,65,12
"2852",1,95,14
"2853",0,74,0
"2854",0,92,21
"2855",1,65,1
"2856",0,65,1
"2857",0,1,-1
"2858",1,43,2
"2859",0,33,12
"2860",0,62,9
"2861",0,75,0
"2862",1,62,21
"2863",1,40,12
"2864",1,97,14
"2865",0,55,12
"2866",1,44,1
"2867",1,23,12
"2868",1,82,2
"2869",1,36,12
"2870",0,80,14
"2871",1,71,14
"2872",0,48,21
"2873",1,77,15
"2874",0,55,14
"2875",1,77,21
"2876",1,37,2
"2877",0,61,20
"2878",0,51,14
"2879",0,78,14
"2880",1,34,14
"2881",0,66,14
"2882",0,51,2
"2883",1,49,1
"2884",1,65,14
