"","sex","age","occupations"
"1498",1,17,2
"1499",1,4,0
"1500",1,11,0
"1501",1,32,2
"1502",1,12,2
"1503",0,78,2
"1504",0,43,0
"1505",0,67,2
"1506",0,37,2
"1507",0,46,0
"1508",1,31,2
"1509",1,15,2
"1510",1,21,2
"1511",0,33,2
"1512",1,65,2
"1513",1,36,0
"1514",1,48,2
"1515",0,37,0
"1516",0,40,2
"1517",1,18,2
"1518",1,82,4
"1519",1,50,2
"1520",1,32,2
"1521",0,69,0
"1522",0,9,0
"1523",0,11,2
"1524",0,52,2
"1525",1,32,0
"1526",1,29,2
"1527",1,8,0
"1528",0,54,2
"1529",0,2,0
"1530",0,56,2
"1531",0,3,2
"1532",1,82,0
"1533",0,29,2
"1534",0,8,0
"1535",0,12,0
"1536",0,33,2
"1537",0,42,0
"1538",0,57,2
"1539",0,34,2
"1540",0,12,2
"1541",1,35,0
"1542",1,73,0
"1543",0,11,0
"1544",1,36,0
"1545",0,64,2
"1546",1,14,0
"1547",1,50,2
"1548",1,35,0
"1549",1,38,2
"1550",1,38,0
"1551",0,12,2
"1552",0,27,2
"1553",0,15,0
"1554",1,44,2
"1555",1,5,0
"1556",1,38,0
"1557",1,26,2
"1558",1,53,2
"1559",1,32,2
"1560",0,22,2
"1561",0,73,0
"1562",1,8,2
"1563",1,22,2
"1564",0,12,0
"1565",1,9,2
"1566",1,42,2
"1567",0,36,2
"1568",0,28,2
"1569",0,42,0
"1570",0,2,2
"1571",1,44,2
"1572",1,40,0
"1573",0,2,0
"1574",0,27,2
"1575",1,10,0
"1576",1,1,2
"1577",0,26,2
"1578",1,33,0
"1579",0,59,2
"1580",1,57,4
"1581",0,62,0
"1582",1,24,0
"1583",1,57,2
"1584",0,5,2
"1585",1,69,0
"1586",1,51,2
"1587",1,55,2
"1588",0,36,0
"1589",1,53,0
"1590",1,49,2
"1591",0,1,0
"1592",1,40,2
"1593",0,42,0
"1594",0,49,2
"1595",1,5,2
"1596",0,12,0
"1597",0,72,2
"1598",0,27,2
"1599",0,51,2
"1600",0,16,0
"1601",0,60,2
"1602",0,80,2
"1603",1,13,2
"1604",1,23,2
"1605",1,59,2
"1606",1,45,2
"1607",1,68,2
"1608",0,63,0
"1609",0,15,0
"1610",0,32,0
"1611",1,52,2
"1612",1,57,0
"1613",0,11,2
"1614",1,48,0
"1615",1,38,0
"1616",1,3,2
"1617",1,19,2
"1618",1,39,0
"1619",1,38,0
"1620",1,13,0
"1621",0,49,2
"1622",0,17,0
"1623",1,36,0
"1624",0,6,0
"1625",1,12,0
"1626",0,51,0
"1627",1,36,2
"1628",0,44,2
"1629",1,25,2
"1630",0,48,0
"1631",1,33,2
"1632",0,57,0
"1633",0,7,0
"1634",1,22,0
"1635",0,40,0
"1636",0,55,2
"1637",0,74,2
"1638",1,12,2
"1639",1,22,2
"1640",0,14,0
"1641",1,96,2
"1642",1,55,2
"1643",1,33,0
"1644",0,33,2
"1645",0,2,2
"1646",1,44,0
"1647",1,78,0
"1648",1,4,2
"1649",0,26,2
"1650",1,61,0
"1651",1,32,0
"1652",1,17,0
"1653",1,21,0
"1654",1,30,2
"1655",1,83,2
"1656",1,21,0
"1657",0,44,2
"1658",0,30,0
"1659",1,75,0
"1660",0,10,0
"1661",0,34,0
"1662",0,49,0
"1663",0,72,0
"1664",0,1,2
"1665",1,17,2
"1666",0,22,0
"1667",0,8,2
"1668",0,27,2
"1669",0,11,2
"1670",1,73,0
"1671",1,1,0
"1672",1,33,0
"1673",0,18,2
"1674",1,13,0
"1675",0,74,0
"1676",0,4,2
"1677",0,46,2
"1678",1,7,2
"1679",0,55,0
"1680",1,11,0
"1681",0,16,2
"1682",1,59,2
"1683",0,15,0
"1684",1,48,2
"1685",1,12,2
"1686",0,57,2
"1687",1,15,0
"1688",1,63,2
"1689",1,43,0
"1690",1,10,2
"1691",1,34,2
"1692",1,24,0
"1693",0,63,0
"1694",1,36,0
"1695",1,4,2
"1696",0,29,0
"1697",0,64,2
"1698",0,15,0
"1699",0,79,2
"1700",1,27,2
"1701",0,9,0
"1702",1,43,2
"1703",1,35,0
"1704",0,21,2
"1705",1,90,2
"1706",0,58,2
"1707",0,7,2
"1708",1,25,0
"1709",1,34,2
"1710",0,21,2
"1711",1,26,0
"1712",1,26,0
"1713",0,64,2
"1714",0,30,0
"1715",0,56,2
"1716",1,42,0
"1717",0,55,0
"1718",0,22,0
"1719",1,30,0
"1720",1,12,0
"1721",0,23,2
"1722",0,38,0
"1723",0,72,2
"1724",1,54,4
"1725",1,19,0
"1726",0,72,0
"1727",1,60,0
"1728",0,47,2
"1729",1,19,2
"1730",1,8,0
"1731",1,20,2
"1732",0,82,0
"1733",1,22,0
"1734",0,72,0
"1735",0,34,0
"1736",1,52,2
"1737",1,18,2
"1738",1,22,2
"1739",1,61,2
"1740",1,80,2
"1741",0,73,2
"1742",1,33,2
"1743",0,48,0
"1744",1,67,0
"1745",1,22,2
"1746",1,52,2
"1747",0,65,0
"1748",1,83,2
"1749",0,12,0
"1750",0,20,0
"1751",0,35,0
"1752",0,90,0
"1753",0,10,2
"1754",0,34,2
"1755",1,16,0
"1756",1,23,2
"1757",0,33,2
"1758",1,36,0
"1759",1,30,0
"1760",0,32,2
"1761",1,17,2
"1762",0,44,2
"1763",1,9,0
"1764",0,47,2
"1765",0,104,2
"1766",1,17,0
"1767",1,25,2
"1768",1,42,0
"1769",1,10,2
"1770",1,28,2
"1771",1,55,0
"1772",0,27,0
"1773",0,9,0
"1774",1,9,0
"1775",1,32,2
"1776",1,1,2
"1777",0,44,2
"1778",1,31,2
"1779",0,21,0
"1780",1,29,2
"1781",1,0,0
"1782",1,37,2
"1783",0,13,0
"1784",1,17,2
"1785",0,31,0
"1786",1,14,0
"1787",1,7,2
"1788",1,28,2
"1789",0,2,0
"1790",0,60,0
"1791",1,71,2
"1792",1,19,2
"1793",1,4,2
"1794",1,1,0
"1795",1,42,0
"1796",1,12,2
"1797",1,43,2
"1798",0,60,0
"1799",1,10,2
"1800",1,36,2
"1801",1,38,0
"1802",1,42,0
"1803",0,15,0
"1804",1,71,2
"1805",0,44,2
"1806",0,73,2
"1807",1,26,0
"1808",0,11,0
"1809",0,41,0
"1810",0,77,2
"1811",1,25,2
"1812",0,42,2
"1813",1,15,0
"1814",1,17,0
"1815",1,30,0
"1816",1,21,2
"1817",1,67,2
"1818",0,4,0
"1819",1,54,0
"1820",0,17,2
"1821",1,35,0
"1822",1,4,2
"1823",0,10,2
"1824",1,49,2
"1825",1,35,0
"1826",0,21,2
"1827",1,37,0
"1828",1,15,2
"1829",0,15,2
"1830",0,30,0
"1831",1,4,2
"1832",0,5,0
"1833",1,51,0
"1834",1,9,0
"1835",0,56,2
"1836",0,15,2
"1837",0,10,2
"1838",1,49,2
"1839",1,46,2
"1840",1,28,2
"1841",0,48,2
"1842",1,39,0
"1843",1,45,2
"1844",0,28,0
"1845",1,63,0
"1846",1,84,0
"1847",0,44,2
"1848",0,35,0
"1849",1,3,0
"1850",0,46,0
"1851",0,18,2
"1852",1,39,2
"1853",0,29,0
"1854",0,2,0
"1855",0,38,2
"1856",0,77,0
"1857",0,43,2
"1858",1,12,0
"1859",0,41,0
"1860",1,28,2
"1861",0,50,2
"1862",1,6,2
"1863",0,22,0
"1864",1,59,0
"1865",1,92,0
"1866",1,41,2
"1867",1,33,2
"1868",1,63,2
"1869",0,2,2
"1870",1,44,0
"1871",0,30,0
"1872",0,41,0
"1873",1,25,2
"1874",1,19,4
"1875",0,8,0
"1876",1,44,2
"1877",0,15,2
"1878",0,9,0
"1879",1,69,0
"1880",0,16,0
"1881",0,7,0
"1882",1,47,2
"1883",1,54,4
"1884",1,10,0
"1885",1,9,2
"1886",0,54,2
"1887",1,46,2
"1888",1,34,0
"1889",1,30,2
"1890",1,17,2
"1891",0,21,2
"1892",0,72,0
"1893",0,30,2
"1894",1,35,2
"1895",0,30,0
"1896",0,17,2
"1897",0,13,2
"1898",0,38,0
"1899",0,15,2
"1900",1,24,0
"1901",0,59,2
"1902",1,21,2
"1903",0,20,2
"1904",0,81,2
"1905",1,63,2
"1906",0,25,2
"1907",1,21,0
"1908",0,14,2
"1909",0,43,0
"1910",0,5,2
"1911",1,25,0
"1912",1,50,2
"1913",0,68,2
"1914",1,48,2
"1915",0,49,2
"1916",1,6,2
"1917",0,11,2
"1918",1,20,2
"1919",0,6,2
"1920",1,34,2
"1921",0,16,2
"1922",0,67,0
"1923",0,60,0
"1924",0,10,0
"1925",1,49,0
"1926",1,26,2
"1927",0,2,2
"1928",0,40,2
"1929",0,48,0
"1930",1,15,4
"1931",1,45,0
"1932",0,24,0
"1933",0,24,0
"1934",0,16,0
"1935",0,54,2
"1936",0,39,0
"1937",1,46,0
"1938",1,20,2
"1939",0,9,0
"1940",1,39,0
"1941",0,31,2
"1942",1,37,0
"1943",0,48,0
"1944",1,11,2
"1945",1,13,0
"1946",0,47,2
"1947",1,5,2
"1948",1,47,2
"1949",1,25,2
"1950",0,16,0
"1951",0,70,0
"1952",1,4,2
"1953",1,16,0
"1954",0,17,2
"1955",0,25,2
"1956",0,22,2
"1957",1,27,2
"1958",1,57,0
"1959",0,8,2
"1960",1,38,4
"1961",0,33,2
"1962",0,10,0
"1963",1,23,2
"1964",0,48,2
"1965",1,54,0
"1966",0,86,2
"1967",0,35,2
"1968",1,14,2
"1969",1,11,0
"1970",0,33,2
"1971",1,6,2
"1972",0,42,2
"1973",0,23,2
"1974",0,113,0
"1975",0,45,2
"1976",0,20,0
"1977",0,28,2
"1978",0,16,2
"1979",1,2,2
"1980",0,7,2
"1981",0,6,2
"1982",0,60,2
"1983",1,20,2
"1984",1,55,2
"1985",1,11,2
"1986",0,67,2
"1987",0,6,0
"1988",0,49,0
"1989",1,54,2
"1990",0,57,0
"1991",1,68,2
"1992",1,40,2
"1993",1,53,2
"1994",1,50,2
"1995",1,25,2
"1996",0,8,0
"1997",1,6,0
"1998",0,40,0
"1999",0,20,2
"2000",0,71,2
"2001",0,58,0
"2002",0,29,0
"2003",0,37,2
"2004",1,10,2
"2005",1,69,2
"2006",1,14,0
"2007",1,34,2
"2008",0,32,2
"2009",0,34,2
"2010",1,6,2
"2011",1,14,2
"2012",0,32,0
"2013",1,31,2
"2014",0,47,0
"2015",0,58,2
"2016",1,2,0
"2017",0,53,2
"2018",0,51,2
"2019",1,63,0
"2020",1,38,0
"2021",1,20,2
"2022",0,46,2
"2023",0,59,2
"2024",0,3,2
"2025",1,44,2
"2026",1,10,2
"2027",1,16,0
"2028",1,6,2
"2029",1,46,2
"2030",0,10,0
"2031",0,83,0
"2032",1,21,2
"2033",1,46,2
"2034",0,28,0
"2035",0,40,2
"2036",1,14,2
"2037",0,11,2
"2038",0,26,2
"2039",1,10,0
"2040",1,72,0
"2041",0,42,0
"2042",0,47,0
"2043",0,38,2
"2044",0,66,2
"2045",1,32,0
"2046",1,44,0
"2047",0,52,0
"2048",0,66,0
"2049",0,15,0
"2050",1,40,0
"2051",0,31,2
"2052",1,29,0
"2053",0,19,2
"2054",1,8,2
"2055",0,22,2
"2056",0,4,2
"2057",1,67,0
"2058",1,26,0
"2059",0,17,0
"2060",1,27,2
"2061",1,57,2
"2062",0,38,0
"2063",0,39,0
"2064",0,30,2
"2065",0,35,2
"2066",0,54,2
"2067",0,51,4
"2068",0,15,2
"2069",1,20,2
"2070",1,22,2
"2071",0,10,0
"2072",0,25,2
"2073",0,10,2
"2074",0,20,0
"2075",1,32,0
"2076",1,70,2
"2077",0,40,2
"2078",0,18,0
"2079",0,42,0
"2080",0,45,0
"2081",0,30,2
"2082",0,4,2
"2083",1,56,2
"2084",0,8,0
"2085",0,38,0
"2086",1,54,2
"2087",0,6,2
"2088",0,81,0
"2089",1,44,2
"2090",0,17,0
"2091",0,21,2
"2092",1,54,2
"2093",0,37,2
"2094",0,79,2
"2095",1,40,0
"2096",1,38,2
"2097",0,35,2
"2098",1,28,2
"2099",0,43,2
"2100",0,33,0
"2101",0,1,2
"2102",1,44,2
"2103",1,42,2
"2104",1,35,0
"2105",1,13,0
"2106",1,35,0
"2107",1,36,2
"2108",1,11,2
"2109",0,62,2
"2110",1,43,2
"2111",1,67,0
"2112",1,37,0
"2113",1,42,4
"2114",0,62,0
"2115",1,55,0
"2116",1,40,2
"2117",1,15,2
"2118",0,51,0
"2119",1,37,2
"2120",0,6,0
"2121",1,50,2
"2122",1,22,2
"2123",1,26,0
"2124",1,18,0
"2125",0,21,0
"2126",1,11,2
"2127",1,28,0
"2128",0,29,0
"2129",1,17,0
"2130",1,24,2
"2131",0,23,0
"2132",0,2,0
"2133",0,49,0
"2134",0,60,0
"2135",1,57,0
"2136",1,38,2
"2137",0,41,2
"2138",1,57,2
"2139",1,42,0
"2140",1,8,2
"2141",1,76,2
"2142",1,33,2
"2143",0,77,0
"2144",1,2,2
"2145",1,60,0
"2146",1,57,2
"2147",0,75,2
"2148",1,29,0
"2149",0,31,0
"2150",1,11,2
"2151",0,45,2
"2152",0,43,0
"2153",1,62,2
"2154",1,34,2
"2155",0,38,2
"2156",1,2,0
"2157",0,28,2
"2158",1,41,0
"2159",1,55,2
"2160",1,60,0
"2161",0,15,2
"2162",0,27,0
"2163",0,13,2
"2164",0,64,0
"2165",1,24,0
"2166",0,13,2
"2167",1,34,0
"2168",0,85,2
"2169",0,21,0
"2170",1,45,0
"2171",0,60,4
"2172",1,5,0
"2173",1,50,0
"2174",1,31,4
"2175",1,20,0
"2176",1,58,0
"2177",1,59,2
"2178",0,8,2
"2179",1,24,2
"2180",0,2,2
"2181",1,41,0
"2182",0,55,2
"2183",1,35,4
"2184",1,7,2
"2185",1,54,2
"2186",0,18,0
"2187",1,63,0
"2188",0,33,0
"2189",0,10,2
"2190",1,43,0
"2191",0,10,2
"2192",1,18,0
"2193",1,1,2
"2194",1,26,2
"2195",1,32,2
"2196",0,56,2
"2197",0,37,2
"2198",1,14,2
"2199",0,57,0
"2200",0,8,0
"2201",1,8,2
"2202",0,0,2
"2203",0,19,0
"2204",1,50,0
"2205",0,55,2
"2206",0,39,2
"2207",1,23,0
"2208",0,22,0
"2209",0,30,0
"2210",0,34,0
"2211",1,9,0
"2212",0,13,2
"2213",1,35,2
"2214",1,39,4
"2215",1,12,2
"2216",0,38,0
"2217",1,36,2
"2218",1,51,0
"2219",0,64,2
"2220",0,69,2
"2221",0,23,0
"2222",1,29,0
"2223",0,4,0
"2224",1,21,2
"2225",1,27,2
"2226",1,20,2
"2227",1,42,0
"2228",1,30,0
"2229",1,81,2
"2230",1,43,2
"2231",0,1,0
"2232",1,31,2
"2233",1,30,2
"2234",1,21,2
"2235",1,20,0
"2236",1,42,2
"2237",0,45,4
"2238",1,1,0
"2239",0,40,2
"2240",0,61,2
"2241",0,71,2
"2242",1,20,2
"2243",1,37,0
"2244",0,2,2
"2245",1,19,2
"2246",0,7,0
"2247",0,33,0
"2248",1,13,0
"2249",0,39,4
"2250",1,42,0
"2251",0,29,2
"2252",0,29,2
"2253",1,19,4
"2254",0,11,0
"2255",0,47,0
"2256",1,34,2
"2257",1,52,0
"2258",1,43,2
"2259",0,71,0
"2260",0,19,2
"2261",0,48,0
"2262",1,64,2
"2263",1,53,4
"2264",0,37,2
"2265",1,13,2
"2266",1,25,2
"2267",0,43,2
"2268",1,30,2
"2269",0,35,2
"2270",0,75,0
"2271",1,15,2
"2272",0,28,2
"2273",0,23,2
"2274",0,6,0
"2275",0,7,2
"2276",1,15,2
"2277",0,16,0
"2278",0,52,2
"2279",0,14,2
"2280",1,31,2
"2281",0,1,2
"2282",0,46,2
"2283",0,76,0
"2284",1,9,2
"2285",0,62,2
"2286",0,32,2
"2287",1,15,0
"2288",1,27,0
"2289",0,60,0
"2290",0,5,0
"2291",1,63,2
"2292",0,30,0
"2293",1,25,2
"2294",1,16,0
"2295",0,19,2
"2296",0,49,2
"2297",1,33,2
"2298",1,38,0
"2299",1,21,2
"2300",0,44,0
"2301",1,18,2
"2302",0,13,2
"2303",0,24,0
"2304",0,36,2
"2305",0,18,2
"2306",1,37,0
"2307",0,6,2
"2308",0,33,0
"2309",0,53,0
"2310",1,41,0
"2311",0,66,0
"2312",1,27,2
"2313",0,27,2
"2314",1,27,2
"2315",1,29,2
"2316",0,15,2
"2317",1,57,2
"2318",0,33,0
"2319",1,51,2
"2320",0,37,2
"2321",0,44,0
"2322",0,47,0
"2323",1,25,0
"2324",0,36,0
"2325",0,44,0
"2326",1,2,2
"2327",1,77,2
"2328",0,66,2
"2329",0,23,2
"2330",1,70,2
"2331",1,35,0
"2332",0,14,0
"2333",1,14,2
"2334",0,15,2
"2335",0,67,2
"2336",0,38,0
"2337",0,25,0
"2338",0,41,2
"2339",0,19,0
"2340",1,35,2
"2341",0,69,0
"2342",0,29,0
"2343",1,6,0
"2344",1,58,2
"2345",0,23,2
"2346",0,23,2
"2347",1,4,2
"2348",1,36,0
"2349",1,63,2
"2350",0,18,0
"2351",0,20,2
"2352",1,52,2
"2353",1,20,2
"2354",0,14,2
"2355",1,8,0
"2356",0,1,2
"2357",0,11,0
"2358",0,11,0
"2359",1,18,2
"2360",0,48,0
"2361",1,57,2
"2362",0,56,0
"2363",1,5,2
"2364",1,9,2
"2365",0,34,0
"2366",0,29,2
"2367",1,16,2
"2368",1,35,2
"2369",1,46,2
"2370",1,61,0
"2371",0,27,2
"2372",1,46,2
"2373",0,77,2
"2374",0,65,2
"2375",1,21,2
"2376",0,31,2
"2377",0,48,2
"2378",0,56,2
"2379",0,6,2
"2380",0,12,2
"2381",0,70,2
"2382",1,25,2
"2383",0,34,2
"2384",0,31,2
"2385",1,36,2
"2386",1,43,2
"2387",0,4,2
"2388",0,65,2
"2389",0,37,0
"2390",0,54,2
"2391",1,8,0
"2392",1,48,2
"2393",0,2,0
"2394",1,36,2
"2395",0,12,0
"2396",0,83,2
"2397",1,8,0
"2398",0,22,0
"2399",1,33,0
"2400",0,47,2
"2401",1,34,2
"2402",0,59,0
"2403",1,46,0
"2404",0,28,0
"2405",1,53,0
"2406",1,44,2
"2407",0,18,2
"2408",0,36,0
"2409",1,65,2
"2410",1,57,0
"2411",0,66,2
"2412",1,65,2
"2413",1,67,2
"2414",1,10,2
"2415",1,23,2
"2416",0,29,2
"2417",1,19,2
"2418",0,71,0
"2419",0,30,2
"2420",0,33,0
"2421",1,35,0
"2422",1,4,2
"2423",1,14,2
"2424",0,30,0
"2425",0,59,2
"2426",0,54,2
"2427",1,84,2
"2428",0,69,0
"2429",0,28,2
"2430",1,35,0
"2431",0,10,4
"2432",0,6,2
"2433",1,13,2
"2434",0,47,0
"2435",0,53,2
"2436",0,62,2
"2437",1,16,2
"2438",1,57,2
"2439",0,41,4
"2440",0,14,2
"2441",0,35,0
"2442",1,81,2
"2443",0,8,0
"2444",1,4,0
"2445",1,42,2
"2446",0,1,0
"2447",0,14,0
"2448",1,48,0
"2449",0,51,2
"2450",0,19,2
"2451",1,91,0
"2452",0,47,0
"2453",1,50,0
"2454",1,49,2
"2455",0,20,2
"2456",0,32,0
"2457",0,52,2
"2458",1,69,2
"2459",1,18,0
"2460",0,60,2
"2461",0,10,4
"2462",0,14,0
"2463",1,45,2
"2464",1,23,0
"2465",0,3,2
"2466",0,63,2
"2467",0,23,0
"2468",1,29,2
"2469",0,43,2
"2470",0,62,2
"2471",1,1,0
"2472",0,27,2
"2473",0,25,2
"2474",0,35,0
"2475",0,33,2
"2476",0,8,2
"2477",1,28,0
"2478",0,37,2
"2479",0,54,2
"2480",1,4,0
"2481",1,63,2
"2482",1,70,2
"2483",0,33,0
"2484",0,32,2
"2485",0,1,2
"2486",1,14,2
"2487",1,4,0
"2488",1,50,2
"2489",0,1,2
"2490",1,17,2
"2491",1,26,2
"2492",1,12,2
"2493",1,3,2
"2494",1,8,2
"2495",0,0,0
"2496",0,44,2
"2497",1,3,0
"2498",0,44,2
"2499",0,5,2
"2500",0,41,0
"2501",1,26,2
"2502",1,30,0
"2503",1,25,0
"2504",1,25,0
"2505",0,36,2
"2506",1,31,0
"2507",1,6,2
"2508",0,45,2
"2509",1,0,2
"2510",1,25,0
"2511",0,61,0
"2512",1,47,0
"2513",1,68,2
"2514",1,40,2
"2515",0,4,0
"2516",1,36,0
"2517",0,71,2
"2518",0,21,0
"2519",0,3,0
"2520",0,65,2
"2521",1,13,0
"2522",0,2,2
"2523",1,9,2
"2524",1,12,2
"2525",0,21,0
"2526",0,26,2
"2527",0,49,2
"2528",0,49,0
"2529",0,53,2
"2530",0,54,2
"2531",1,70,2
"2532",0,12,2
"2533",1,67,2
"2534",0,68,2
"2535",1,6,2
"2536",1,53,2
"2537",1,35,2
"2538",0,58,2
"2539",0,40,0
"2540",0,3,0
"2541",1,16,2
"2542",0,52,0
"2543",0,40,0
"2544",1,11,2
"2545",0,3,0
"2546",1,20,2
"2547",1,57,2
"2548",1,46,0
"2549",1,20,2
"2550",1,47,2
"2551",0,24,2
"2552",0,8,2
"2553",1,6,2
"2554",1,77,0
"2555",0,17,2
"2556",0,35,2
"2557",1,37,2
"2558",1,37,0
"2559",1,64,2
"2560",0,1,2
"2561",0,6,0
"2562",0,83,0
"2563",1,16,2
"2564",0,15,0
"2565",0,47,2
"2566",1,49,2
"2567",0,48,2
"2568",1,35,0
"2569",1,50,0
"2570",0,68,2
"2571",1,27,0
"2572",1,11,2
"2573",0,54,2
"2574",0,50,2
"2575",1,8,0
"2576",1,38,2
"2577",0,38,2
"2578",0,25,2
"2579",0,62,2
"2580",0,41,0
"2581",0,68,0
"2582",0,51,2
"2583",0,28,2
"2584",0,6,0
"2585",0,50,0
"2586",0,39,2
"2587",0,44,2
"2588",0,86,2
"2589",1,3,2
"2590",1,49,2
"2591",0,30,2
"2592",1,39,2
"2593",0,22,2
"2594",0,18,0
"2595",1,76,2
"2596",0,16,2
"2597",0,45,0
"2598",0,73,0
"2599",1,65,2
"2600",1,27,0
"2601",0,71,0
"2602",1,23,0
"2603",0,62,2
"2604",1,43,2
"2605",1,50,2
"2606",0,20,0
"2607",1,41,2
"2608",0,29,2
"2609",1,0,0
"2610",1,27,2
"2611",0,17,0
"2612",0,38,2
"2613",1,33,0
"2614",1,37,0
"2615",0,32,2
"2616",0,17,2
"2617",0,80,2
"2618",0,0,2
"2619",1,16,2
"2620",1,16,0
"2621",1,32,0
"2622",0,28,2
"2623",1,11,2
"2624",1,47,2
"2625",0,36,0
"2626",1,55,0
"2627",0,2,0
"2628",0,22,2
"2629",0,47,0
"2630",1,44,0
"2631",1,47,2
"2632",0,71,0
"2633",1,8,0
"2634",0,53,2
"2635",1,49,0
"2636",0,60,0
"2637",0,25,0
"2638",1,13,0
"2639",0,79,2
"2640",0,38,0
"2641",0,36,2
"2642",1,23,0
"2643",1,55,0
"2644",1,21,2
"2645",1,77,2
"2646",0,46,0
"2647",1,34,0
"2648",0,59,2
"2649",0,66,2
"2650",1,52,0
"2651",0,39,2
"2652",0,46,2
"2653",1,44,2
"2654",0,12,0
"2655",1,32,2
"2656",0,9,0
"2657",0,13,0
"2658",1,100,2
"2659",0,6,0
"2660",1,55,0
"2661",1,34,2
"2662",1,1,0
"2663",1,38,2
"2664",1,14,2
"2665",1,69,2
"2666",1,27,2
"2667",0,3,2
"2668",1,18,2
"2669",0,46,2
"2670",0,68,0
"2671",0,22,2
"2672",1,49,0
"2673",1,26,2
"2674",1,57,2
"2675",1,25,2
"2676",0,11,2
"2677",1,28,0
"2678",1,25,2
"2679",1,43,0
"2680",0,17,0
"2681",0,21,2
"2682",1,44,0
"2683",0,4,2
"2684",0,35,0
"2685",1,58,2
"2686",1,36,2
"2687",0,44,0
"2688",1,29,2
"2689",1,16,2
"2690",1,55,2
"2691",0,21,0
"2692",0,28,2
"2693",1,8,2
"2694",1,42,0
"2695",0,25,0
"2696",1,28,2
"2697",1,42,0
"2698",1,25,2
"2699",1,13,0
"2700",0,18,2
"2701",1,31,2
"2702",1,37,2
"2703",1,30,2
"2704",1,76,0
"2705",0,16,2
"2706",1,31,2
"2707",0,76,2
"2708",0,9,2
"2709",0,29,2
"2710",1,38,0
"2711",1,3,0
"2712",1,37,2
"2713",0,26,2
"2714",1,67,2
"2715",0,71,0
"2716",1,19,2
"2717",0,31,0
"2718",0,49,2
"2719",0,11,2
"2720",1,20,2
"2721",0,12,2
"2722",1,32,0
"2723",1,38,0
"2724",1,29,2
"2725",1,40,2
"2726",0,13,2
"2727",0,39,2
"2728",1,6,0
"2729",1,17,2
"2730",0,2,0
"2731",0,50,0
"2732",1,47,2
"2733",1,48,0
"2734",1,58,0
"2735",1,33,0
"2736",0,14,2
"2737",1,56,0
"2738",0,58,2
"2739",0,24,2
"2740",0,81,0
"2741",0,11,2
"2742",0,10,4
"2743",1,34,2
"2744",1,4,2
"2745",1,54,2
"2746",1,59,0
"2747",0,51,0
"2748",0,61,0
"2749",0,39,0
"2750",0,12,0
"2751",1,82,2
"2752",1,30,0
"2753",0,49,0
"2754",0,19,2
"2755",0,22,2
"2756",0,53,2
"2757",1,2,2
"2758",1,38,0
"2759",0,4,2
"2760",0,30,0
"2761",0,18,2
"2762",1,41,2
"2763",0,32,2
"2764",0,22,0
"2765",1,60,0
"2766",0,39,2
"2767",1,41,2
"2768",0,21,2
"2769",0,6,4
"2770",0,12,0
"2771",1,7,0
"2772",0,29,2
"2773",1,4,0
"2774",1,19,2
"2775",0,29,2
"2776",0,18,2
"2777",0,45,2
"2778",0,11,2
"2779",0,86,2
"2780",0,9,2
"2781",0,26,2
"2782",0,42,2
"2783",0,38,0
"2784",0,67,2
"2785",1,22,2
"2786",0,35,0
"2787",0,70,2
"2788",0,21,0
"2789",1,26,2
"2790",0,31,0
"2791",0,36,4
"2792",0,43,2
"2793",0,27,2
"2794",1,31,0
"2795",0,81,0
"2796",0,43,0
"2797",0,54,0
"2798",1,14,2
"2799",1,25,2
"2800",1,21,0
"2801",1,39,0
"2802",0,2,2
"2803",1,26,4
"2804",0,56,2
"2805",1,34,0
"2806",1,28,0
"2807",0,21,2
"2808",1,24,2
"2809",0,40,0
"2810",0,60,0
"2811",0,64,2
"2812",0,3,0
"2813",1,15,2
"2814",1,36,0
"2815",1,58,0
"2816",0,20,2
"2817",0,73,0
"2818",1,2,0
"2819",1,51,2
"2820",1,37,2
"2821",0,44,0
"2822",0,29,2
"2823",0,81,2
"2824",0,6,0
"2825",0,72,0
"2826",1,30,2
"2827",0,21,2
"2828",1,43,0
"2829",0,44,0
"2830",1,3,0
"2831",0,35,2
"2832",0,69,2
"2833",0,1,0
"2834",0,43,2
"2835",0,38,0
"2836",0,67,2
"2837",0,29,2
"2838",0,48,2
"2839",1,66,2
"2840",1,25,2
"2841",1,60,2
"2842",1,33,2
"2843",0,33,0
"2844",1,5,0
"2845",1,35,2
"2846",0,26,2
"2847",1,49,0
"2848",0,58,2
"2849",1,7,2
"2850",0,60,0
"2851",0,44,2
"2852",1,53,2
"2853",0,15,0
"2854",1,15,2
"2855",1,33,2
"2856",1,16,0
"2857",1,18,0
"2858",1,9,2
"2859",1,0,2
"2860",0,22,0
"2861",1,5,0
"2862",0,22,0
"2863",0,38,2
"2864",0,54,2
"2865",0,23,0
"2866",0,12,2
"2867",0,32,0
"2868",1,36,2
"2869",0,18,0
"2870",1,42,0
"2871",0,35,0
"2872",0,81,0
"2873",0,38,2
"2874",0,61,2
"2875",0,53,2
"2876",0,37,2
"2877",0,37,0
"2878",0,8,2
"2879",0,15,2
"2880",0,24,2
"2881",0,17,0
"2882",0,2,0
"2883",1,36,2
"2884",0,20,2
"2885",0,35,2
"2886",1,59,0
"2887",0,30,2
"2888",0,36,0
"2889",0,15,0
"2890",0,19,2
"2891",1,57,0
"2892",0,25,0
"2893",0,54,2
"2894",0,24,2
"2895",0,17,0
